MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Gas,EJ/yr,95.90871094,97.42764063,,122.4116016,,136.9847969,,152.1484063,,177.5522031,,194.0337031,,203.8407969,,201.1070938,,171.3109063,,157.9255938
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Geothermal,EJ/yr,0.265904785,0.304437988,,0.292895111,,0.248565399,,0.250421097,,0.288811005,,0.284918396,,0.271694794,,0.251601501,,0.264519104,,0.310866302
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Hydro,EJ/yr,10.1810498,11.27566016,,14.28841016,,16.5225293,,18.57431055,,19.43843945,,20.78448047,,22.37067969,,23.92786914,,25.37121094,,26.6059707
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Non-Biomass Renewables,EJ/yr,10.91884204,13.11090417,,19.71787955,,29.35758036,,45.98110889,,56.47413824,,62.54748801,,68.7563016,,76.97152263,,87.34430538,,101.6370808
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Nuclear,EJ/yr,9.263154297,9.087370117,,9.142154297,,5.831084961,,3.181023926,,1.820192017,,0.181640198,,1.54E-07,,1.55E-07,,1.55E-07,,1.39E-07
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Oil,EJ/yr,171.3602031,169.4844063,,164.8085,,135.3900938,,132.5175938,,120.5372969,,89.2606875,,43.33723047,,17.50626953,,15.24082031,,17.2499707
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Solar,EJ/yr,0.035342442,0.204921997,,0.489919495,,0.724765935,,0.96277764,,1.210196373,,2.058569619,,4.980645867,,12.22828245,,22.41727456,,34.5548844
IMAGE 2.4,EMF27-450-NucOff,World,Primary Energy|Wind,EJ/yr,0.436545013,1.325884033,,4.646654785,,11.86171973,,26.19359961,,35.53669141,,39.41951953,,41.13328125,,40.56376953,,39.29130078,,40.16535938
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity,EJ/yr,61.47839246,70.75607532,,90.54420703,,106.4013384,,133.8909919,,159.4347314,,177.5726082,,197.703244,,219.6990903,,235.5937022,,245.700037
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Biomass,EJ/yr,0.532867371,0.896991211,,2.440169922,,15.48833008,,31.64131055,,39.11903906,,53.38358984,,55.96842969,,45.81076172,,43.11523828,,35.41387109
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Coal,EJ/yr,24.63348047,31.08681055,,34.46617188,,28.64689063,,26.41328906,,33.48407031,,34.97448828,,46.54791016,,62.78005078,,70.57029688,,70.56589844
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Gas,EJ/yr,11.75336035,12.55799023,,20.62510938,,23.10809961,,24.11986914,,27.8745,,26.4105,,26.32286914,,33.70021875,,33.06187109,,34.86119141
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.265904785,0.304437988,,0.292895111,,0.248565399,,0.250421097,,0.288811005,,0.284918396,,0.271694794,,0.251601501,,0.264519104,,0.310866302
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.1810498,11.27566016,,14.28841016,,16.5225293,,18.57431055,,19.43843945,,20.78448047,,22.37067969,,23.92786914,,25.37121094,,26.6059707
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.263154297,9.087370117,,9.142154297,,5.831084961,,3.181023926,,1.820192017,,0.181640198,,1.54E-07,,1.55E-07,,1.55E-07,,1.39E-07
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Oil,EJ/yr,4.376687988,4.016008057,,4.152721191,,3.969354004,,2.554387939,,0.662881226,,0.075210197,,0.108277,,0.437517914,,1.503534058,,3.2289021
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Solar,EJ/yr,0.035342442,0.204921997,,0.489919495,,0.72476593,,0.962772888,,1.210108032,,2.058263916,,4.98010791,,12.2272998,,22.41573047,,34.54796094
IMAGE 2.4,EMF27-450-NucOff,World,Secondary Energy|Electricity|Wind,EJ/yr,0.436545013,1.325884033,,4.646654785,,11.86171973,,26.19359961,,35.53669141,,39.41951953,,41.13328125,,40.56376953,,39.29130078,,40.16535938
IMAGE 2.4,EMF27-Base-Conv,ASIA,Emissions|CO2,Mt CO2/yr,9566.941847,12261.63077,,17270.63748,,20897.44543,,25121.16356,,29652.92404,,33698.42262,,35836.752,,38911.78632,,42348.47539,,44361.30668
IMAGE 2.4,EMF27-Base-Conv,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9005.852624,11840.21335,,17475.48093,,21213.48103,,25679.66795,,29655.98144,,33631.5002,,36844.77159,,40584.45643,,43330.96321,,45741.13079
IMAGE 2.4,EMF27-Base-Conv,ASIA,Emissions|CO2|Land Use,Mt CO2/yr,561.0889701,421.4193094,,-204.8441078,,-316.0315301,,-558.5075708,,-3.052507583,,66.91736079,,-1008.023562,,-1672.670035,,-982.4884553,,-1379.824449
IMAGE 2.4,EMF27-Base-Conv,ASIA,Final Energy,EJ/yr,88.1811355,110.5907515,,155.4078335,,185.6474453,,231.1473545,,274.9748701,,314.0840229,,337.9114258,,351.7633472,,360.3992959,,369.0829741
IMAGE 2.4,EMF27-Base-Conv,ASIA,Final Energy|Industry,EJ/yr,44.21526172,58.52511523,,83.82708081,,97.49551563,,118.7944585,,136.5401704,,151.5690225,,160.6072439,,165.6565203,,166.09273,,164.382136
IMAGE 2.4,EMF27-Base-Conv,ASIA,Final Energy|Transportation,EJ/yr,12.37458728,15.43851947,,26.86599878,,37.98904602,,52.65868713,,67.85958508,,80.42662781,,83.28305457,,80.54077808,,80.66229858,,83.89285876
IMAGE 2.4,EMF27-Base-Conv,ASIA,Population,million,3497.970284,3700.513428,,4078.41098,,4355.934143,,4530.434189,,4612.129272,,4692.65403,,4697.322186,,4633.562065,,4525.951313,,4429.197674
IMAGE 2.4,EMF27-Base-Conv,ASIA,Primary Energy,EJ/yr,124.9670239,158.7784199,,229.7460986,,280.357001,,345.5225635,,402.321418,,455.843333,,500.4388047,,539.1791621,,562.4619941,,579.9718525
IMAGE 2.4,EMF27-Base-Conv,OECD90,Emissions|CO2,Mt CO2/yr,12494.79822,11585.65564,,11601.93445,,11295.35012,,11982.63763,,12602.88029,,13289.72474,,13400.64051,,13627.23974,,13530.60878,,13405.37239
IMAGE 2.4,EMF27-Base-Conv,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12666.48026,12033.95575,,12028.87811,,12054.2071,,12508.20605,,12942.61611,,13286.60775,,13502.47973,,13873.13886,,14085.38452,,13919.05726
IMAGE 2.4,EMF27-Base-Conv,OECD90,Emissions|CO2|Land Use,Mt CO2/yr,-171.6789541,-448.30115,,-426.945082,,-758.8546185,,-525.5674199,,-339.735834,,3.121537337,,-101.8389726,,-245.9001703,,-554.7765867,,-513.685896
IMAGE 2.4,EMF27-Base-Conv,OECD90,Final Energy,EJ/yr,145.9045928,137.7841943,,144.5828989,,151.3226318,,161.054689,,165.6284263,,161.7431841,,152.684873,,145.0307197,,140.0925601,,136.462251
IMAGE 2.4,EMF27-Base-Conv,OECD90,Final Energy|Industry,EJ/yr,49.60778833,46.1837074,,46.94759937,,48.92467603,,52.39429663,,53.4730647,,53.15587793,,51.64018213,,50.12101001,,48.26678784,,46.31932764
IMAGE 2.4,EMF27-Base-Conv,OECD90,Final Energy|Transportation,EJ/yr,49.57375537,45.30316858,,48.01802246,,49.7548999,,53.15214441,,54.71900293,,51.25091968,,45.13937476,,40.61869861,,39.23285889,,39.37179565
IMAGE 2.4,EMF27-Base-Conv,OECD90,Population,million,960.3171253,991.5350018,,1042.19656,,1076.975777,,1098.897324,,1110.238384,,1109.57616,,1093.058796,,1074.372215,,1054.367489,,1032.959236
IMAGE 2.4,EMF27-Base-Conv,OECD90,Primary Energy,EJ/yr,194.6302451,183.9876089,,192.3578853,,198.8194238,,207.1214717,,212.0746489,,211.8540142,,207.3140479,,203.948333,,199.4794248,,193.7499531
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2,Mt CO2/yr,34122.97038,34823.59375,,40641.77376,,45927.93262,,50388.54362,,59808.72233,,67153.42448,,71736.82943,,79273.99219,,85442.35677,,90581.66276
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29162.60254,31971.05963,,39379.06528,,44573.44913,,51991.2608,,59501.36218,,66907.71698,,73576.08023,,81626.74484,,88516.55797,,94312.15363
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16334.78247,17593.53015,,21156.46204,,23711.36121,,26995.02112,,29275.93018,,29884.39563,,26022.31982,,20615.10791,,17682.3877,,16351.91345
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7454.155762,8614.134766,,10405.66016,,11160.63965,,12008.15039,,12256.34961,,12620.83008,,12157.25977,,11361.20996,,10704.58984,,10132.34961
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2822.607666,2904.396362,,3226.96106,,3536.533081,,3862.651001,,4044.770996,,4147.505981,,3980.10791,,3802.583008,,3632.836914,,3488.612915
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6058.019043,6074.999023,,7523.84082,,9014.188477,,11124.21973,,12974.80957,,13116.05957,,9884.952148,,5451.314941,,3344.960938,,2730.950928
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12827.82007,14377.52948,,18222.60324,,20862.08792,,24996.23969,,30225.43201,,37023.32135,,47553.76041,,61011.63693,,70834.17027,,77960.24017
IMAGE 2.4,EMF27-Base-Conv,World,Emissions|CO2|Land Use,Mt CO2/yr,4960.368417,2852.535963,,1262.710435,,1354.490578,,-1602.712706,,307.3706801,,245.6936091,,-1839.248481,,-2352.732193,,-3074.230468,,-3730.506176
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy,EJ/yr,323.1865938,344.9064063,,417.7213125,,475.2840938,,561.251625,,640.8686875,,711.7328125,,751.6915,,776.8283125,,794.8715,,807.711625
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Electricity,EJ/yr,52.32442969,60.16966016,,85.36992188,,111.9772969,,144.5352969,,179.3064063,,216.0377969,,252.2005938,,284.1456875,,305.8024063,,320.6735
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Gases,EJ/yr,50.77201953,51.57641016,,65.51210156,,86.76713281,,106.5832969,,121.2617969,,139.1057031,,163.4975,,181.6192969,,183.7322969,,168.0397969
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Heat,EJ/yr,11.22108008,11.28620996,,12.37690039,,12.3032002,,12.20542969,,11.96175977,,10.08115039,,7.965199219,,6.018720215,,4.320430176,,2.934769043
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Hydrogen,EJ/yr,0,2.66E-22,,1.38E-18,,0.072685013,,0.731050598,,5.027285156,,24.988,,73.15107813,,133.0792969,,168.7699063,,187.5185938
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Industry,EJ/yr,130.1437969,143.0507969,,176.1332969,,198.6585938,,235.2122969,,264.2605938,,290.4066875,,306.1469063,,314.3998125,,314.437,,309.8438125
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Liquids,EJ/yr,140.0109121,141.4443064,,164.7468866,,177.2076124,,215.3376106,,251.042461,,253.2161594,,182.4270911,,85.82973132,,37.81736389,,35.31923439
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Residential and Commercial,EJ/yr,109.9784414,118.5306113,,137.1169297,,151.0822266,,171.0521094,,192.4800078,,215.2527891,,236.0294844,,255.4615078,,268.5222969,,278.0857969
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Solids,EJ/yr,68.85815549,80.42982399,,89.71541693,,86.95627597,,81.85898474,,72.26893652,,68.30388135,,72.45000098,,86.1355293,,94.42902832,,93.22568457
IMAGE 2.4,EMF27-Base-Conv,World,Final Energy|Transportation,EJ/yr,83.06432031,83.32495313,,104.471,,125.5432969,,154.9872969,,184.128,,206.0732031,,209.5150938,,206.9670938,,211.9122031,,219.782
IMAGE 2.4,EMF27-Base-Conv,World,Population,million,6530.547852,6926.826172,,7690.708008,,8321.411133,,8809.844727,,9153.994141,,9501.521484,,9682.632813,,9725.296875,,9661.428711,,9555.426758
IMAGE 2.4,EMF27-Base-Conv,World,Price|Carbon,US$2005/t CO2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy,EJ/yr,441.2529063,474.1575,,580.5795,,660.9653125,,772.661875,,878.588625,,984.357875,,1070.54,,1148.226,,1199.224,,1233.785
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Biomass,EJ/yr,42.17996143,46.09891895,,49.46382617,,48.60480957,,51.31148828,,51.07495117,,52.35354883,,59.15224219,,69.48157031,,72.05852051,,68.22890332
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Coal,EJ/yr,111.622,138.9887031,,178.467,,198.4019063,,232.7785938,,274.8868125,,330.8095938,,423.2130938,,571.3033125,,699.010125,,802.462375
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Fossil,EJ/yr,378.8909141,405.9888438,,500.7373047,,573.2479063,,672.6560938,,769.7719219,,866.8558906,,940.0804063,,1001.672406,,1045.12848,,1078.908109
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Gas,EJ/yr,95.90871094,97.47954688,,130.3813984,,170.1967031,,197.4917969,,219.1287969,,259.0232969,,314.0898125,,329.0190938,,295.2985938,,228.0215938
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Geothermal,EJ/yr,0.265904785,0.303894012,,0.291294586,,0.247363205,,0.249244904,,0.287571594,,0.283600311,,0.270704498,,0.252259399,,0.268216309,,0.311828796
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Hydro,EJ/yr,10.1810498,11.26804004,,14.28396973,,16.90760938,,18.65694922,,19.62473047,,21.15391992,,22.53908008,,23.99043945,,25.3475293,,26.99992969
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Non-Biomass Renewables,EJ/yr,10.91884204,13.07967488,,19.43947733,,26.37994908,,34.26562241,,42.12711437,,48.61470781,,54.8399582,,61.01849774,,64.57168917,,67.27141247
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Nuclear,EJ/yr,9.263154297,8.990164063,,10.93888965,,12.73265039,,14.42861035,,15.61463965,,16.53371094,,16.46733008,,16.05354004,,17.46540039,,19.37646094
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Oil,EJ/yr,171.3602031,169.5205938,,191.8889063,,204.6492969,,242.3857031,,275.7563125,,277.023,,202.7775,,101.35,,50.81976172,,48.42414063
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Solar,EJ/yr,0.035342442,0.205590805,,0.500393188,,0.787458923,,0.785478092,,0.703732232,,0.438787184,,0.135824013,,0.006669982,,0.007982624,,0.008794611
IMAGE 2.4,EMF27-Base-Conv,World,Primary Energy|Wind,EJ/yr,0.436545013,1.302150024,,4.363819824,,8.437517578,,14.5739502,,21.51108008,,26.73840039,,31.89434961,,36.76912891,,38.94796094,,39.95085938
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity,EJ/yr,61.47839246,70.77731958,,100.2127775,,130.9974656,,168.3067109,,207.7836122,,249.2361205,,289.8018542,,325.1471336,,348.5697714,,363.920845
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Biomass,EJ/yr,0.532867371,0.885131592,,2.007400024,,4.060163086,,6.175411133,,7.372147949,,9.048673828,,8.929912109,,7.117881836,,5.091841797,,3.830499023
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Coal,EJ/yr,24.63348047,31.22798047,,43.3705,,53.40625,,74.07079688,,101.288,,131.3522969,,170.677,,209.7255938,,238.5695938,,259.0680938
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Gas,EJ/yr,11.75336035,12.57215039,,20.9882793,,31.06838086,,37.08539844,,40.78071094,,43.58726953,,38.82353906,,31.19480078,,22.84234961,,14.34724023
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.265904785,0.303894012,,0.291294586,,0.247363205,,0.249244904,,0.287571594,,0.283600311,,0.270704498,,0.252259399,,0.268216309,,0.311828796
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.1810498,11.26804004,,14.28396973,,16.90760938,,18.65694922,,19.62473047,,21.15391992,,22.53908008,,23.99043945,,25.3475293,,26.99992969
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.263154297,8.990164063,,10.93888965,,12.73265039,,14.42861035,,15.61463965,,16.53371094,,16.46733008,,16.05354004,,17.46540039,,19.37646094
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Oil,EJ/yr,4.376687988,4.022218018,,3.468230957,,3.350072021,,2.280875,,0.60100238,,0.099528664,,0.064303452,,0.037217548,,0.029376869,,0.027660419
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Solar,EJ/yr,0.035342442,0.205590805,,0.500393188,,0.787458923,,0.785478027,,0.703728271,,0.438721405,,0.135634796,,0.00627806,,0.007502503,,0.008276399
IMAGE 2.4,EMF27-Base-Conv,World,Secondary Energy|Electricity|Wind,EJ/yr,0.436545013,1.302150024,,4.363819824,,8.437517578,,14.5739502,,21.51108008,,26.73840039,,31.89434961,,36.76912891,,38.94796094,,39.95085938
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Emissions|CO2,Mt CO2/yr,9603.684073,12152.18227,,17221.63531,,20718.73353,,24306.43482,,27761.78392,,31509.71507,,33739.58848,,36602.92001,,40359.65818,,41556.90421
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9005.852624,11839.85496,,17453.01977,,21061.91738,,24781.75402,,27776.48022,,31351.5173,,34667.57159,,38426.735,,41130.96517,,42955.44999
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Emissions|CO2|Land Use,Mt CO2/yr,597.8310119,312.3266467,,-231.3854756,,-343.1848853,,-475.3157359,,-14.69828057,,158.1947891,,-927.9826093,,-1823.812485,,-771.3109911,,-1398.543872
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Final Energy,EJ/yr,88.1811355,110.6050894,,155.5652163,,186.0691973,,231.6584814,,275.6254473,,315.5361904,,339.5242109,,353.8120415,,362.8968804,,370.7968511
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Final Energy|Industry,EJ/yr,44.21526172,58.52510352,,83.83163892,,97.46270459,,118.5926968,,136.3248867,,151.1925049,,160.6551643,,165.9308494,,166.7008149,,165.1871438
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Final Energy|Transportation,EJ/yr,12.37458728,15.45286462,,26.97077991,,38.12409631,,52.82098193,,68.10855859,,81.76002539,,84.42097717,,81.93509509,,82.20267395,,84.47172205
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Population,million,3497.970284,3700.513428,,4078.41098,,4355.934143,,4530.434189,,4612.129272,,4692.65403,,4697.322186,,4633.562065,,4525.951313,,4429.197674
IMAGE 2.4,EMF27-Base-FullTech,ASIA,Primary Energy,EJ/yr,124.9670239,158.7928516,,229.808125,,279.9179453,,342.6979893,,397.362959,,451.3081055,,494.9600967,,533.2466641,,557.8939546,,573.8258906
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Emissions|CO2,Mt CO2/yr,12501.19768,11574.43918,,11519.36183,,10850.46246,,11342.24839,,11636.12918,,11953.41328,,11622.07261,,12042.03812,,12345.94988,,12229.96145
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12666.48026,12035.42714,,11927.88971,,11684.84673,,11648.74195,,11723.42253,,11819.16413,,11826.87436,,12419.98766,,13011.4152,,12954.15388
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Emissions|CO2|Land Use,Mt CO2/yr,-165.2802437,-460.9868833,,-408.5300815,,-834.3849169,,-306.4928721,,-87.29351011,,134.2473163,,-204.7991447,,-377.95089,,-665.4683794,,-724.1922068
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Final Energy,EJ/yr,145.9045928,137.8389407,,145.0817852,,151.962061,,161.5686006,,166.1207988,,162.776856,,154.4233457,,146.9148413,,141.3416465,,137.3223306
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Final Energy|Industry,EJ/yr,49.60778833,46.18370251,,46.94780469,,48.87813232,,52.32477734,,53.42079028,,53.20465552,,51.773625,,50.24404321,,48.42772852,,46.54955701
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Final Energy|Transportation,EJ/yr,49.57375537,45.35791534,,48.31860101,,50.05665442,,53.41648438,,54.97381348,,51.94478223,,46.41643164,,42.03588623,,40.03111914,,39.78508496
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Population,million,960.3171253,991.5350018,,1042.19656,,1076.975777,,1098.897324,,1110.238384,,1109.57616,,1093.058796,,1074.372215,,1054.367489,,1032.959236
IMAGE 2.4,EMF27-Base-FullTech,OECD90,Primary Energy,EJ/yr,194.6302451,184.0444023,,192.0962051,,197.1051387,,203.9189409,,208.112603,,207.7115308,,203.080855,,200.4538535,,196.9678115,,191.6347578
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2,Mt CO2/yr,34391.39258,35246.30957,,40384.51986,,44757.27767,,48671.22233,,55920.66276,,61887.17448,,65748.83333,,72569.19857,,78338.47656,,82774.77799
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29162.60254,31973.4559,,39223.40381,,43914.383,,49599.67117,,54856.30911,,61172.06046,,67484.65668,,74893.01199,,81540.52836,,86973.76775
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16334.78247,17595.67615,,21136.99548,,23682.26367,,26557.77734,,28092.88342,,28332.65112,,24782.68823,,20034.42688,,17156.6145,,15272.69922
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7454.155762,8614.133789,,10405.03027,,11146.12988,,11901.74023,,12100.08008,,12472.25977,,12014.71973,,11163.5,,10084.17969,,8868.868164
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2822.607666,2904.396362,,3292.512085,,3714.542969,,4079.24707,,4258.402954,,4365.950928,,4231.781982,,4076.109985,,3888.484863,,3717.408936
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6058.019043,6077.145996,,7439.453125,,8821.59082,,10576.79004,,11734.40039,,11494.44043,,8536.186523,,4794.816895,,3183.949951,,2686.422119
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12827.82007,14377.77975,,18086.40833,,20232.11932,,23041.89383,,26763.42569,,32839.40933,,42701.96844,,54858.58511,,64383.91386,,71701.06853
IMAGE 2.4,EMF27-Base-FullTech,World,Emissions|CO2|Land Use,Mt CO2/yr,5228.791428,3272.859946,,1161.134372,,842.8695574,,-928.4549728,,1064.347376,,715.1046048,,-1735.832334,,-2323.826394,,-3202.061556,,-4198.991479
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy,EJ/yr,323.1865938,345.0083125,,418.4859063,,476.4801875,,562.4138125,,642.302875,,715.0895,,756.4353125,,784.907875,,803.445125,,813.472625
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Electricity,EJ/yr,52.32442969,60.16966016,,84.87102344,,110.6698984,,143.3777031,,178.7872031,,215.7585,,251.3734063,,282.874,,304.8003125,,320.4204063
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Gases,EJ/yr,50.77201953,51.57776953,,66.25713281,,88.75604688,,109.1085,,123.014,,137.0722031,,152.8567969,,164.7482969,,165.732,,147.5645
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Heat,EJ/yr,11.22108008,11.28620996,,12.37695996,,12.30348047,,12.20588965,,11.96236035,,10.07782031,,7.964081055,,6.018083008,,4.325525879,,2.941452881
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Hydrogen,EJ/yr,0,2.66E-22,,1.38E-18,,0.048223129,,0.519961304,,4.284959961,,23.59909961,,68.54909375,,122.1641016,,156.7362031,,180.0662969
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Industry,EJ/yr,130.1437969,143.0507969,,176.1364063,,198.5529063,,234.8264063,,263.8665938,,290.0846875,,306.4928125,,315.1175,,315.6574063,,311.4775
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Liquids,EJ/yr,140.0109121,141.5448108,,165.565296,,178.5438792,,217.0359625,,253.5095176,,261.2735408,,202.2579832,,120.3239014,,64.48462924,,40.99394428
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Residential and Commercial,EJ/yr,109.9784414,118.5306113,,137.3528828,,151.8054219,,172.0256719,,193.5164297,,216.1908281,,237.0215234,,256.5547969,,269.6284063,,279.1126094
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Solids,EJ/yr,68.85815549,80.42983628,,89.415423,,86.15865128,,80.16582312,,70.74485205,,67.30838379,,73.43386914,,88.77948047,,107.3664307,,121.4860557
IMAGE 2.4,EMF27-Base-FullTech,World,Final Energy|Transportation,EJ/yr,83.06432031,83.42686719,,104.9966016,,126.1218984,,155.5617031,,184.9199063,,208.8139063,,212.9207969,,213.2355938,,218.1592969,,222.8825938
IMAGE 2.4,EMF27-Base-FullTech,World,Population,million,6530.547852,6926.826172,,7690.708008,,8321.411133,,8809.844727,,9153.994141,,9501.521484,,9682.632813,,9725.296875,,9661.428711,,9555.426758
IMAGE 2.4,EMF27-Base-FullTech,World,Price|Carbon,US$2005/t CO2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
IMAGE 2.4,EMF27-Base-FullTech,World,Primary Energy,EJ/yr,441.2529063,474.2635,,580.3116875,,658.1068125,,764.2946875,,865.279875,,970.7248125,,1054.9,,1131.78,,1184.571,,1217.281
IMAGE 2.4,EMF27-Base-FullTech,World,Primary Energy|Biomass,EJ/yr,42.17996045,46.17135498,,50.91974609,,51.89367969,,62.68926953,,76.15877148,,86.66898047,,95.62935742,,107.7336055,,115.0059014,,117.6785029
