MODEL,SCENARIO,REGION,VARIABLE,UNIT,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.4246,,,,,12.2081,,,,,,,,,,15.8805,,,,,,,,,,20.2274,,,,,,,,,,23.6824,,,,,,,,,,22.3489,,,,,,,,,,23.9966,,,,,,,,,,26.9291,,,,,,,,,,27.5145,,,,,,,,,,27.8986,,,,,,,,,,27.2271
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.0315,,,,,13.3684,,,,,,,,,,21.4116,,,,,,,,,,45.1386,,,,,,,,,,97.886,,,,,,,,,,134.4433,,,,,,,,,,154.2309,,,,,,,,,,179.3257,,,,,,,,,,183.1926,,,,,,,,,,185.2578,,,,,,,,,,180.5976
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,9.8558,,,,,11.0404,,,,,,,,,,12.8653,,,,,,,,,,19.326,,,,,,,,,,23.5272,,,,,,,,,,23.5779,,,,,,,,,,24.0054,,,,,,,,,,26.7724,,,,,,,,,,26.4283,,,,,,,,,,26.0839,,,,,,,,,,23.8601
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.1715,,,,,4.8864,,,,,,,,,,6.3653,,,,,,,,,,7.4162,,,,,,,,,,6.052,,,,,,,,,,5.241,,,,,,,,,,5.1936,,,,,,,,,,5.3031,,,,,,,,,,5.4847,,,,,,,,,,5.4001,,,,,,,,,,5.5263
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.0102,,,,,0.1671,,,,,,,,,,0.8887,,,,,,,,,,6.4068,,,,,,,,,,23.2448,,,,,,,,,,39.7676,,,,,,,,,,47.5119,,,,,,,,,,57.4876,,,,,,,,,,60.8792,,,,,,,,,,64.4978,,,,,,,,,,64.9899
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.3677,,,,,0.7553,,,,,,,,,,4.3619,,,,,,,,,,18.1857,,,,,,,,,,50.5871,,,,,,,,,,71.9328,,,,,,,,,,82.2738,,,,,,,,,,94.391,,,,,,,,,,94.2227,,,,,,,,,,92.2403,,,,,,,,,,87.7323
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Gases,EJ/yr,,,,,,54.8167,,,,,53.9394,,,,,,,,,,54.926,,,,,,,,,,48.655,,,,,,,,,,36.4761,,,,,,,,,,30.953,,,,,,,,,,25.088,,,,,,,,,,16.2425,,,,,,,,,,13.2507,,,,,,,,,,10.0955,,,,,,,,,,8.6109
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Heat,EJ/yr,,,,,,13.2781,,,,,15.2668,,,,,,,,,,19.5857,,,,,,,,,,20.2752,,,,,,,,,,14.9801,,,,,,,,,,12.7444,,,,,,,,,,12.43,,,,,,,,,,12.0317,,,,,,,,,,12.0029,,,,,,,,,,11.5916,,,,,,,,,,11.5879
AIM/CGE 2.0,SSP1-26,World,Secondary Energy|Liquids,EJ/yr,,,,,,154.7828,,,,,159.7287,,,,,,,,,,173.6345,,,,,,,,,,179.0818,,,,,,,,,,160.1922,,,,,,,,,,148.5628,,,,,,,,,,132.045,,,,,,,,,,108.3458,,,,,,,,,,98.8273,,,,,,,,,,88.6669,,,,,,,,,,84.1734
AIM/CGE 2.0,SSP1-34,World,Emissions|CO2,Mt CO2/yr,,,,,,34373.9345,,,,,35781.8143,,,,,,,,,,37181.3385,,,,,,,,,,35201.7856,,,,,,,,,,31274.9355,,,,,,,,,,26476.0442,,,,,,,,,,21505.6237,,,,,,,,,,16631.638,,,,,,,,,,13486.9545,,,,,,,,,,10882.1926,,,,,,,,,,9037.7818
AIM/CGE 2.0,SSP1-34,World,Final Energy,EJ/yr,,,,,,334.1608,,,,,342.3496,,,,,,,,,,365.9952,,,,,,,,,,392.193,,,,,,,,,,408.7613,,,,,,,,,,414.5166,,,,,,,,,,403.3024,,,,,,,,,,391.6609,,,,,,,,,,378.0288,,,,,,,,,,363.9752,,,,,,,,,,348.4575
AIM/CGE 2.0,SSP1-34,World,Population,million,,,,,,6490.9879,,,,,6879.5896,,,,,,,,,,7529.2273,,,,,,,,,,8010.6224,,,,,,,,,,8332.3655,,,,,,,,,,8469.1883,,,,,,,,,,8426.4663,,,,,,,,,,8229.2513,,,,,,,,,,7894.6378,,,,,,,,,,7435.4936,,,,,,,,,,6881.5846
AIM/CGE 2.0,SSP1-34,World,Price|Carbon,US$2010/t CO2,,,,,,0,,,,,0.59037,,,,,,,,,,15.6717,,,,,,,,,,7.80109,,,,,,,,,,18.02911,,,,,,,,,,30.04683,,,,,,,,,,54.80464,,,,,,,,,,77.72006,,,,,,,,,,93.0798,,,,,,,,,,105.30256,,,,,,,,,,112.68037
AIM/CGE 2.0,SSP1-34,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,470.1648,,,,,,,,,,512.7591,,,,,,,,,,546.7463,,,,,,,,,,555.4532,,,,,,,,,,551.3406,,,,,,,,,,534.7748,,,,,,,,,,528.1389,,,,,,,,,,517.9477,,,,,,,,,,507.82,,,,,,,,,,493.8859
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Biomass,EJ/yr,,,,,,46.1461,,,,,44.9429,,,,,,,,,,42.4646,,,,,,,,,,40.3118,,,,,,,,,,44.7252,,,,,,,,,,54.3204,,,,,,,,,,68.5231,,,,,,,,,,78.9044,,,,,,,,,,81.646,,,,,,,,,,85.036,,,,,,,,,,87.855
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Coal,EJ/yr,,,,,,118.2456,,,,,129.0773,,,,,,,,,,138.5649,,,,,,,,,,138.239,,,,,,,,,,116.8084,,,,,,,,,,94.5181,,,,,,,,,,68.9823,,,,,,,,,,59.9469,,,,,,,,,,56.7407,,,,,,,,,,55.0656,,,,,,,,,,52.4034
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Fossil,EJ/yr,,,,,,381.2207,,,,,400.7582,,,,,,,,,,435.7994,,,,,,,,,,447.2787,,,,,,,,,,418.3392,,,,,,,,,,367.9251,,,,,,,,,,313.6613,,,,,,,,,,280.9594,,,,,,,,,,260.9164,,,,,,,,,,245.1817,,,,,,,,,,230.8559
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Gas,EJ/yr,,,,,,98.7236,,,,,102.8934,,,,,,,,,,115.2733,,,,,,,,,,117.1781,,,,,,,,,,111.7037,,,,,,,,,,98.358,,,,,,,,,,90.295,,,,,,,,,,85.7,,,,,,,,,,83.7888,,,,,,,,,,82.211,,,,,,,,,,80.2357
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.2069,,,,,0.2159,,,,,,,,,,0.2557,,,,,,,,,,0.2706,,,,,,,,,,0.264,,,,,,,,,,0.2622,,,,,,,,,,0.3037,,,,,,,,,,0.3506,,,,,,,,,,0.3911,,,,,,,,,,0.4219,,,,,,,,,,0.4421
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Hydro,EJ/yr,,,,,,10.4246,,,,,12.2081,,,,,,,,,,15.8805,,,,,,,,,,19.6799,,,,,,,,,,21.4357,,,,,,,,,,22.5383,,,,,,,,,,25.5685,,,,,,,,,,27.1586,,,,,,,,,,27.9918,,,,,,,,,,28.3673,,,,,,,,,,28.2057
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,11.0442,,,,,13.3809,,,,,,,,,,21.4248,,,,,,,,,,39.4276,,,,,,,,,,69.2574,,,,,,,,,,104.2929,,,,,,,,,,125.3619,,,,,,,,,,139.5,,,,,,,,,,147.3679,,,,,,,,,,151.4369,,,,,,,,,,151.7119
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Nuclear,EJ/yr,,,,,,9.8751,,,,,11.0828,,,,,,,,,,13.0702,,,,,,,,,,19.7281,,,,,,,,,,23.1313,,,,,,,,,,24.8022,,,,,,,,,,27.2285,,,,,,,,,,28.7751,,,,,,,,,,28.0173,,,,,,,,,,26.1654,,,,,,,,,,23.4631
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Oil,EJ/yr,,,,,,164.2515,,,,,168.7875,,,,,,,,,,181.9613,,,,,,,,,,191.8617,,,,,,,,,,189.8271,,,,,,,,,,175.0491,,,,,,,,,,154.384,,,,,,,,,,135.3125,,,,,,,,,,120.387,,,,,,,,,,107.9051,,,,,,,,,,98.2168
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Other,EJ/yr,,,,,,0.0348,,,,,0.0344,,,,,,,,,,0.038,,,,,,,,,,0.0324,,,,,,,,,,0.0281,,,,,,,,,,0.0266,,,,,,,,,,0.0294,,,,,,,,,,0.0324,,,,,,,,,,0.0358,,,,,,,,,,0.0393,,,,,,,,,,0.0426
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,,-11.5508,,,,,-13.0201,,,,,,,,,,-15.764,,,,,,,,,,-18.9368,,,,,,,,,,-22.287,,,,,,,,,,-25.7446,,,,,,,,,,-27.4905,,,,,,,,,,-28.7436,,,,,,,,,,-29.0234,,,,,,,,,,-28.7785,,,,,,,,,,-28.0002
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Solar,EJ/yr,,,,,,0.0102,,,,,0.1671,,,,,,,,,,0.8887,,,,,,,,,,4.927,,,,,,,,,,14.8367,,,,,,,,,,29.4322,,,,,,,,,,36.4372,,,,,,,,,,42.6109,,,,,,,,,,46.2879,,,,,,,,,,48.6852,,,,,,,,,,49.6503
AIM/CGE 2.0,SSP1-34,World,Primary Energy|Wind,EJ/yr,,,,,,0.3677,,,,,0.7553,,,,,,,,,,4.3619,,,,,,,,,,14.5178,,,,,,,,,,32.6929,,,,,,,,,,52.0336,,,,,,,,,,63.0232,,,,,,,,,,69.3474,,,,,,,,,,72.6613,,,,,,,,,,73.9232,,,,,,,,,,73.3712
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity,EJ/yr,,,,,,65.0535,,,,,76.5709,,,,,,,,,,98.7045,,,,,,,,,,128.831,,,,,,,,,,160.6848,,,,,,,,,,196.0092,,,,,,,,,,218.2382,,,,,,,,,,235.5434,,,,,,,,,,244.787,,,,,,,,,,249.8983,,,,,,,,,,249.567
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,1.3579,,,,,1.3591,,,,,,,,,,1.5107,,,,,,,,,,1.6434,,,,,,,,,,4.4498,,,,,,,,,,9.6828,,,,,,,,,,16.8954,,,,,,,,,,22.3625,,,,,,,,,,24.482,,,,,,,,,,26.8437,,,,,,,,,,28.9067
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,25.2933,,,,,30.6083,,,,,,,,,,36.8162,,,,,,,,,,40.4872,,,,,,,,,,36.2424,,,,,,,,,,31.214,,,,,,,,,,22.614,,,,,,,,,,18.5255,,,,,,,,,,17.3479,,,,,,,,,,16.7435,,,,,,,,,,15.9422
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,13.3435,,,,,15.3083,,,,,,,,,,19.7354,,,,,,,,,,20.7476,,,,,,,,,,20.6445,,,,,,,,,,19.2975,,,,,,,,,,19.6547,,,,,,,,,,20.1737,,,,,,,,,,21.3608,,,,,,,,,,22.4595,,,,,,,,,,23.1999
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,0.1942,,,,,0.2034,,,,,,,,,,0.2425,,,,,,,,,,0.2587,,,,,,,,,,0.2538,,,,,,,,,,0.2531,,,,,,,,,,0.2936,,,,,,,,,,0.3394,,,,,,,,,,0.379,,,,,,,,,,0.4092,,,,,,,,,,0.4293
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.4246,,,,,12.2081,,,,,,,,,,15.8805,,,,,,,,,,19.6799,,,,,,,,,,21.4357,,,,,,,,,,22.5383,,,,,,,,,,25.5685,,,,,,,,,,27.1586,,,,,,,,,,27.9918,,,,,,,,,,28.3673,,,,,,,,,,28.2057
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.0315,,,,,13.3684,,,,,,,,,,21.4116,,,,,,,,,,39.4158,,,,,,,,,,69.2472,,,,,,,,,,104.2838,,,,,,,,,,125.3518,,,,,,,,,,139.4887,,,,,,,,,,147.3558,,,,,,,,,,151.4243,,,,,,,,,,151.6991
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,9.8558,,,,,11.0404,,,,,,,,,,12.8653,,,,,,,,,,19.31,,,,,,,,,,22.6808,,,,,,,,,,24.3356,,,,,,,,,,26.7455,,,,,,,,,,28.2774,,,,,,,,,,27.5397,,,,,,,,,,25.7286,,,,,,,,,,23.0765
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.1715,,,,,4.8864,,,,,,,,,,6.3653,,,,,,,,,,7.227,,,,,,,,,,7.4201,,,,,,,,,,7.1954,,,,,,,,,,6.9768,,,,,,,,,,6.7156,,,,,,,,,,6.7007,,,,,,,,,,6.6986,,,,,,,,,,6.7425
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.0102,,,,,0.1671,,,,,,,,,,0.8887,,,,,,,,,,4.927,,,,,,,,,,14.8367,,,,,,,,,,29.4322,,,,,,,,,,36.4372,,,,,,,,,,42.6109,,,,,,,,,,46.2879,,,,,,,,,,48.6852,,,,,,,,,,49.6503
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.3677,,,,,0.7553,,,,,,,,,,4.3619,,,,,,,,,,14.5178,,,,,,,,,,32.6929,,,,,,,,,,52.0336,,,,,,,,,,63.0232,,,,,,,,,,69.3474,,,,,,,,,,72.6613,,,,,,,,,,73.9232,,,,,,,,,,73.3712
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Gases,EJ/yr,,,,,,54.8167,,,,,53.9394,,,,,,,,,,54.926,,,,,,,,,,53.7236,,,,,,,,,,50.0447,,,,,,,,,,42.7944,,,,,,,,,,35.9226,,,,,,,,,,30.2552,,,,,,,,,,25.5397,,,,,,,,,,21.3968,,,,,,,,,,17.8807
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Heat,EJ/yr,,,,,,13.2781,,,,,15.2668,,,,,,,,,,19.5857,,,,,,,,,,21.9196,,,,,,,,,,21.0082,,,,,,,,,,18.1315,,,,,,,,,,15.61,,,,,,,,,,14.3905,,,,,,,,,,14.0273,,,,,,,,,,13.7735,,,,,,,,,,13.5111
AIM/CGE 2.0,SSP1-34,World,Secondary Energy|Liquids,EJ/yr,,,,,,154.7828,,,,,159.7287,,,,,,,,,,173.6345,,,,,,,,,,185.1025,,,,,,,,,,185.5724,,,,,,,,,,173.7901,,,,,,,,,,156.4164,,,,,,,,,,140.3253,,,,,,,,,,127.7423,,,,,,,,,,117.2222,,,,,,,,,,109.0222
AIM/CGE 2.0,SSP1-45,World,Emissions|CO2,Mt CO2/yr,,,,,,34373.9345,,,,,35781.8143,,,,,,,,,,36588.6317,,,,,,,,,,39458.9021,,,,,,,,,,38448.0802,,,,,,,,,,35030.0766,,,,,,,,,,31929.8911,,,,,,,,,,28427.0386,,,,,,,,,,24790.1548,,,,,,,,,,21544.6626,,,,,,,,,,18738.1346
AIM/CGE 2.0,SSP1-45,World,Final Energy,EJ/yr,,,,,,334.1608,,,,,342.3496,,,,,,,,,,363.1709,,,,,,,,,,401.6487,,,,,,,,,,430.8072,,,,,,,,,,441.1475,,,,,,,,,,433.0761,,,,,,,,,,419.1216,,,,,,,,,,400.1148,,,,,,,,,,381.3087,,,,,,,,,,361.3381
AIM/CGE 2.0,SSP1-45,World,Population,million,,,,,,6490.9879,,,,,6879.5896,,,,,,,,,,7529.2273,,,,,,,,,,8010.6224,,,,,,,,,,8332.3655,,,,,,,,,,8469.1883,,,,,,,,,,8426.4663,,,,,,,,,,8229.2513,,,,,,,,,,7894.6378,,,,,,,,,,7435.4936,,,,,,,,,,6881.5846
AIM/CGE 2.0,SSP1-45,World,Price|Carbon,US$2010/t CO2,,,,,,0,,,,,0.59037,,,,,,,,,,35.98562,,,,,,,,,,1.13641,,,,,,,,,,0.19371,,,,,,,,,,1.24311,,,,,,,,,,5.78127,,,,,,,,,,14.51923,,,,,,,,,,23.81093,,,,,,,,,,33.43527,,,,,,,,,,42.8582
AIM/CGE 2.0,SSP1-45,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,470.1648,,,,,,,,,,508.3489,,,,,,,,,,562.504,,,,,,,,,,597.3443,,,,,,,,,,608.1712,,,,,,,,,,602.8804,,,,,,,,,,587.7839,,,,,,,,,,561.0112,,,,,,,,,,534.6702,,,,,,,,,,508.0139
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Biomass,EJ/yr,,,,,,46.1461,,,,,44.9429,,,,,,,,,,42.589,,,,,,,,,,40.2542,,,,,,,,,,43.7006,,,,,,,,,,50.6613,,,,,,,,,,60.2048,,,,,,,,,,67.495,,,,,,,,,,70.8597,,,,,,,,,,73.936,,,,,,,,,,76.3293
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Coal,EJ/yr,,,,,,118.2456,,,,,129.0773,,,,,,,,,,135.0632,,,,,,,,,,150.6319,,,,,,,,,,151.4428,,,,,,,,,,145.3076,,,,,,,,,,130.8785,,,,,,,,,,112.0952,,,,,,,,,,89.1859,,,,,,,,,,71.3627,,,,,,,,,,58.2641
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Fossil,EJ/yr,,,,,,381.2207,,,,,400.7582,,,,,,,,,,430.4854,,,,,,,,,,464.3013,,,,,,,,,,468.3886,,,,,,,,,,444.4091,,,,,,,,,,416.8998,,,,,,,,,,383.3636,,,,,,,,,,344.0632,,,,,,,,,,307.2986,,,,,,,,,,275.1111
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Gas,EJ/yr,,,,,,98.7236,,,,,102.8934,,,,,,,,,,115.8073,,,,,,,,,,119.2431,,,,,,,,,,119.0972,,,,,,,,,,111.3707,,,,,,,,,,111.3526,,,,,,,,,,111.8631,,,,,,,,,,110.1765,,,,,,,,,,105.6496,,,,,,,,,,100.1132
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.2069,,,,,0.2159,,,,,,,,,,0.2587,,,,,,,,,,0.2584,,,,,,,,,,0.2371,,,,,,,,,,0.2257,,,,,,,,,,0.2501,,,,,,,,,,0.2844,,,,,,,,,,0.3154,,,,,,,,,,0.3418,,,,,,,,,,0.3631
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Hydro,EJ/yr,,,,,,10.4246,,,,,12.2081,,,,,,,,,,15.8864,,,,,,,,,,19.5528,,,,,,,,,,20.5302,,,,,,,,,,20.8811,,,,,,,,,,22.9612,,,,,,,,,,25.4551,,,,,,,,,,26.6859,,,,,,,,,,27.6654,,,,,,,,,,27.7572
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,11.0442,,,,,13.3809,,,,,,,,,,22.1946,,,,,,,,,,38.239,,,,,,,,,,62.6852,,,,,,,,,,90.0821,,,,,,,,,,102.347,,,,,,,,,,112.7543,,,,,,,,,,121.5186,,,,,,,,,,129.4012,,,,,,,,,,134.0676
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Nuclear,EJ/yr,,,,,,9.8751,,,,,11.0828,,,,,,,,,,13.0799,,,,,,,,,,19.7095,,,,,,,,,,22.5698,,,,,,,,,,23.0187,,,,,,,,,,23.4288,,,,,,,,,,24.171,,,,,,,,,,24.5697,,,,,,,,,,24.0344,,,,,,,,,,22.5059
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Oil,EJ/yr,,,,,,164.2515,,,,,168.7875,,,,,,,,,,179.6149,,,,,,,,,,194.4262,,,,,,,,,,197.8486,,,,,,,,,,187.7308,,,,,,,,,,174.6687,,,,,,,,,,159.4053,,,,,,,,,,144.7008,,,,,,,,,,130.2863,,,,,,,,,,116.7338
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Other,EJ/yr,,,,,,0.0348,,,,,0.0344,,,,,,,,,,0.038,,,,,,,,,,0.0319,,,,,,,,,,0.0272,,,,,,,,,,0.0244,,,,,,,,,,0.027,,,,,,,,,,0.0298,,,,,,,,,,0.0329,,,,,,,,,,0.0361,,,,,,,,,,0.0391
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,,-11.5508,,,,,-13.0201,,,,,,,,,,-15.7533,,,,,,,,,,-19.223,,,,,,,,,,-22.9659,,,,,,,,,,-26.5202,,,,,,,,,,-27.918,,,,,,,,,,-28.7787,,,,,,,,,,-28.6975,,,,,,,,,,-28.2892,,,,,,,,,,-27.521
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Solar,EJ/yr,,,,,,0.0102,,,,,0.1671,,,,,,,,,,0.9495,,,,,,,,,,4.6206,,,,,,,,,,13.0674,,,,,,,,,,24.9087,,,,,,,,,,29.6634,,,,,,,,,,34.0595,,,,,,,,,,37.3317,,,,,,,,,,40.663,,,,,,,,,,42.9713
AIM/CGE 2.0,SSP1-45,World,Primary Energy|Wind,EJ/yr,,,,,,0.3677,,,,,0.7553,,,,,,,,,,5.062,,,,,,,,,,13.7753,,,,,,,,,,28.8233,,,,,,,,,,44.0422,,,,,,,,,,49.4453,,,,,,,,,,52.9256,,,,,,,,,,57.1527,,,,,,,,,,60.6949,,,,,,,,,,62.9368
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity,EJ/yr,,,,,,65.0535,,,,,76.5709,,,,,,,,,,98.5572,,,,,,,,,,130.8147,,,,,,,,,,164.6248,,,,,,,,,,198.4808,,,,,,,,,,216.088,,,,,,,,,,229.4021,,,,,,,,,,236.2394,,,,,,,,,,241.04,,,,,,,,,,241.6828
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,1.3579,,,,,1.3591,,,,,,,,,,1.5116,,,,,,,,,,1.6113,,,,,,,,,,4.0106,,,,,,,,,,8.2177,,,,,,,,,,13.6699,,,,,,,,,,18.0102,,,,,,,,,,20.5403,,,,,,,,,,22.8111,,,,,,,,,,24.619
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,25.2933,,,,,30.6083,,,,,,,,,,35.5781,,,,,,,,,,43.8621,,,,,,,,,,47.1292,,,,,,,,,,48.8927,,,,,,,,,,45.5766,,,,,,,,,,40.0477,,,,,,,,,,32.57,,,,,,,,,,26.5343,,,,,,,,,,21.8646
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,13.3435,,,,,15.3083,,,,,,,,,,20.078,,,,,,,,,,20.8035,,,,,,,,,,21.4355,,,,,,,,,,21.1881,,,,,,,,,,23.2869,,,,,,,,,,26.022,,,,,,,,,,28.218,,,,,,,,,,29.3031,,,,,,,,,,29.7827
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,0.1942,,,,,0.2034,,,,,,,,,,0.2443,,,,,,,,,,0.2471,,,,,,,,,,0.2278,,,,,,,,,,0.2176,,,,,,,,,,0.2416,,,,,,,,,,0.2753,,,,,,,,,,0.3056,,,,,,,,,,0.3314,,,,,,,,,,0.3522
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.4246,,,,,12.2081,,,,,,,,,,15.8864,,,,,,,,,,19.5528,,,,,,,,,,20.5302,,,,,,,,,,20.8811,,,,,,,,,,22.9612,,,,,,,,,,25.4551,,,,,,,,,,26.6859,,,,,,,,,,27.6654,,,,,,,,,,27.7572
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.0315,,,,,13.3684,,,,,,,,,,22.1803,,,,,,,,,,38.2278,,,,,,,,,,62.6759,,,,,,,,,,90.074,,,,,,,,,,102.3385,,,,,,,,,,112.7452,,,,,,,,,,121.5088,,,,,,,,,,129.3908,,,,,,,,,,134.0567
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,9.8558,,,,,11.0404,,,,,,,,,,12.8795,,,,,,,,,,19.3053,,,,,,,,,,22.1532,,,,,,,,,,22.6046,,,,,,,,,,23.029,,,,,,,,,,23.7746,,,,,,,,,,24.1855,,,,,,,,,,23.6726,,,,,,,,,,22.1741
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.1715,,,,,4.8864,,,,,,,,,,6.3296,,,,,,,,,,7.0047,,,,,,,,,,7.2203,,,,,,,,,,7.5038,,,,,,,,,,8.1871,,,,,,,,,,8.8025,,,,,,,,,,9.2168,,,,,,,,,,9.3281,,,,,,,,,,9.1857
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.0102,,,,,0.1671,,,,,,,,,,0.9495,,,,,,,,,,4.6206,,,,,,,,,,13.0674,,,,,,,,,,24.9087,,,,,,,,,,29.6634,,,,,,,,,,34.0595,,,,,,,,,,37.3317,,,,,,,,,,40.663,,,,,,,,,,42.9713
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.3677,,,,,0.7553,,,,,,,,,,5.062,,,,,,,,,,13.7753,,,,,,,,,,28.8233,,,,,,,,,,44.0422,,,,,,,,,,49.4453,,,,,,,,,,52.9256,,,,,,,,,,57.1527,,,,,,,,,,60.6949,,,,,,,,,,62.9368
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Gases,EJ/yr,,,,,,54.8167,,,,,53.9394,,,,,,,,,,54.6,,,,,,,,,,55.3759,,,,,,,,,,54.8097,,,,,,,,,,49.8521,,,,,,,,,,45.9161,,,,,,,,,,40.8015,,,,,,,,,,35.033,,,,,,,,,,29.268,,,,,,,,,,23.9931
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Heat,EJ/yr,,,,,,13.2781,,,,,15.2668,,,,,,,,,,19.5301,,,,,,,,,,22.3808,,,,,,,,,,23.0697,,,,,,,,,,22.1408,,,,,,,,,,21.2482,,,,,,,,,,20.5993,,,,,,,,,,19.2395,,,,,,,,,,17.9271,,,,,,,,,,16.7806
AIM/CGE 2.0,SSP1-45,World,Secondary Energy|Liquids,EJ/yr,,,,,,154.7828,,,,,159.7287,,,,,,,,,,171.687,,,,,,,,,,187.2604,,,,,,,,,,192.8028,,,,,,,,,,185.0799,,,,,,,,,,174.2464,,,,,,,,,,161.4692,,,,,,,,,,149.0707,,,,,,,,,,136.8207,,,,,,,,,,125.1792
